shelter_id,intake_date,temp,humidity,winddir,visibility
Las Vegas,2019-06-11,31.9,11.5,185.4,16.0
Las Vegas,2019-06-12,33.8,11.4,205.6,16.0
Las Vegas,2019-06-13,34.1,12.3,225.5,16.0
Las Vegas,2019-06-17,30.4,23.4,155.3,16.0
Las Vegas,2019-06-19,33.5,14.3,199.1,16.0
Las Vegas,2019-06-21,30.4,15.2,161.7,16.3
Las Vegas,2019-06-22,27.6,9.8,167.5,16.0
Las Vegas,2019-06-23,28.2,11.1,124.8,16.0
Las Vegas,2019-06-24,30.7,11.4,202.1,16.0
Las Vegas,2019-06-25,32.0,11.0,197.6,16.0
Las Vegas,2019-06-27,31.3,14.1,190.6,16.0
Las Vegas,2019-06-29,32.0,10.8,188.8,16.0
Las Vegas,2019-06-29,32.0,10.8,188.8,16.0
Las Vegas,2019-07-01,33.0,10.7,235.1,16.0
Las Vegas,2019-07-01,33.0,10.7,235.1,16.0
Las Vegas,2019-07-03,32.1,11.1,170.1,16.0
Las Vegas,2019-07-03,32.1,11.1,170.1,16.0
Las Vegas,2019-07-05,31.8,12.6,181.2,16.0
Las Vegas,2019-07-05,31.8,12.6,181.2,16.0
Las Vegas,2019-07-07,32.4,12.6,163.5,16.0
Las Vegas,2019-07-08,31.7,14.2,189.8,16.0
Las Vegas,2019-07-10,33.5,12.7,178.5,16.0
Las Vegas,2019-07-12,36.0,14.2,185.0,16.0
Las Vegas,2019-07-14,37.1,10.6,226.1,16.0
Las Vegas,2019-07-15,36.2,8.6,192.8,16.0
Las Vegas,2019-07-18,34.0,12.5,206.3,16.0
Las Vegas,2019-07-21,34.3,13.2,166.7,16.0
Las Vegas,2019-07-23,36.0,21.8,210.3,16.0
Las Vegas,2019-07-24,33.9,28.0,165.5,16.0
Las Vegas,2019-07-27,35.7,22.4,253.7,16.0
Las Vegas,2019-07-29,37.8,9.5,179.9,16.0
Las Vegas,2019-07-31,32.4,36.0,133.3,16.0
Las Vegas,2019-08-01,33.1,30.9,155.1,16.0
Las Vegas,2019-08-04,36.5,13.2,226.1,16.0
Las Vegas,2019-08-07,32.1,26.0,190.0,16.0
Las Vegas,2019-08-09,33.5,13.9,206.6,16.0
Las Vegas,2019-08-10,31.5,11.7,184.7,16.0
Las Vegas,2019-08-12,31.7,13.2,187.5,16.0
Las Vegas,2019-08-14,34.8,11.8,180.5,16.0
Las Vegas,2019-08-16,34.9,8.6,186.2,16.0
Las Vegas,2019-08-18,32.3,10.2,189.2,16.0
Las Vegas,2019-08-19,32.0,10.5,202.0,16.0
Las Vegas,2019-08-21,34.0,9.3,188.3,16.0
Las Vegas,2019-08-23,33.2,14.7,147.0,16.0
Las Vegas,2019-08-25,34.4,18.8,203.0,16.0
Las Vegas,2019-08-27,35.6,18.8,181.6,16.0
Las Vegas,2019-08-29,35.3,21.5,159.4,16.0
Las Vegas,2019-08-31,34.4,10.9,194.3,16.0
Las Vegas,2019-09-01,34.1,10.7,197.4,16.0
Las Vegas,2019-09-03,34.2,24.3,206.9,16.0
Las Vegas,2019-09-04,35.1,21.6,204.0,16.0
Las Vegas,2019-09-07,34.0,20.9,193.4,16.0
Las Vegas,2019-09-09,29.1,15.6,201.3,16.0
Las Vegas,2019-09-10,28.9,20.6,195.5,15.9
Las Vegas,2019-09-12,27.5,15.5,190.3,16.0
Las Vegas,2019-09-14,30.1,12.9,194.8,16.0
Las Vegas,2019-09-16,30.9,12.5,193.4,15.9
Las Vegas,2019-09-18,26.3,16.7,204.4,16.0
Las Vegas,2019-09-19,26.6,17.8,203.8,16.0
Las Vegas,2019-09-19,26.6,17.8,203.8,16.0
Las Vegas,2019-09-21,23.6,17.6,199.7,16.0
Las Vegas,2019-09-22,24.7,17.5,201.3,16.0
Las Vegas,2019-09-23,24.9,24.7,193.2,15.8
Las Vegas,2019-09-25,27.5,21.5,202.8,16.0
Las Vegas,2019-09-27,25.8,46.2,120.0,16.0
Las Vegas,2019-09-29,20.0,21.4,206.8,16.0
Las Vegas,2019-09-30,19.2,13.4,191.8,16.0
Las Vegas,2019-10-01,19.0,14.9,226.5,15.9
Las Vegas,2019-10-03,20.6,14.7,192.5,16.0
Las Vegas,2019-10-04,24.1,12.4,236.9,16.0
Las Vegas,2019-10-07,22.7,15.0,226.6,16.0
Las Vegas,2019-10-09,24.8,13.9,260.9,15.9
Las Vegas,2019-10-10,15.9,10.3,205.0,16.0
Las Vegas,2019-10-12,16.4,9.7,206.9,15.9
Las Vegas,2019-10-14,19.3,19.5,181.2,16.0
Las Vegas,2019-10-16,21.8,17.5,207.9,16.0
Las Vegas,2019-10-18,20.6,13.7,239.4,16.0
Las Vegas,2019-10-20,19.5,16.0,179.7,16.0
Las Vegas,2019-10-22,20.5,19.3,199.3,16.0
Las Vegas,2019-10-23,21.8,17.6,217.7,16.0
Las Vegas,2019-10-24,19.2,12.6,67.7,16.0
Las Vegas,2019-10-26,19.0,19.2,195.5,16.0
Las Vegas,2019-10-27,16.9,16.5,329.0,16.0
Las Vegas,2019-10-29,10.2,15.2,149.3,15.7
Las Vegas,2019-10-30,6.4,16.0,109.8,16.0
Las Vegas,2019-10-31,8.1,14.5,261.4,16.0
Las Vegas,2019-11-03,15.0,15.8,210.8,16.0
Las Vegas,2019-11-04,15.6,16.1,212.4,15.9
Las Vegas,2019-11-05,16.6,17.9,211.7,15.9
Las Vegas,2019-11-07,17.4,19.3,192.1,16.0
Las Vegas,2019-11-08,17.3,17.6,212.8,16.0
Las Vegas,2019-11-12,16.4,22.7,218.3,16.0
Las Vegas,2019-11-13,16.2,23.7,217.4,16.0
Las Vegas,2019-11-15,17.8,23.8,181.1,16.0
Las Vegas,2019-11-16,18.0,20.7,219.9,16.0
Las Vegas,2019-11-18,17.1,22.7,221.9,16.0
Las Vegas,2019-11-21,8.9,81.1,128.6,15.9
Las Vegas,2019-11-23,10.8,56.9,218.5,16.0
Las Vegas,2019-11-24,10.8,52.7,242.9,16.0
Las Vegas,2019-11-25,9.7,46.4,261.6,16.0
Las Vegas,2019-11-27,9.1,41.1,143.5,16.0
Las Vegas,2019-11-27,9.1,41.1,143.5,16.0
Las Vegas,2019-11-30,5.4,58.7,146.5,16.0
Las Vegas,2019-12-01,7.1,53.5,145.4,16.0
Las Vegas,2019-12-03,10.4,58.3,209.2,16.0
Las Vegas,2019-12-05,11.4,74.1,157.3,16.0
Las Vegas,2019-12-07,12.3,77.6,79.2,16.0
Las Vegas,2019-12-08,13.3,70.8,208.3,16.0
Las Vegas,2019-12-10,9.7,52.8,211.2,16.0
Las Vegas,2019-12-11,9.4,58.6,183.8,16.0
Las Vegas,2019-12-14,11.1,66.5,180.8,15.8
Las Vegas,2019-12-15,10.3,53.2,208.8,16.0
Las Vegas,2019-12-17,5.0,36.0,183.6,16.0
Las Vegas,2019-12-18,6.5,33.5,185.7,16.0
Las Vegas,2019-12-20,7.8,43.9,213.5,16.0
Las Vegas,2019-12-22,8.3,50.3,178.1,16.0
Las Vegas,2019-12-24,9.0,78.7,156.7,15.8
Las Vegas,2019-12-26,6.7,77.8,229.4,15.8
Las Vegas,2019-12-27,8.0,58.0,248.2,16.0
Las Vegas,2019-12-29,4.4,47.7,162.8,16.0
Las Vegas,2019-12-30,7.2,49.1,198.8,16.0
Las Vegas,2019-12-31,9.0,41.0,229.6,16.0
Dallas,2019-01-16,11.4,85.5,174.8,12.6
Dallas,2019-01-09,10.0,40.2,130.6,16.0
Dallas,2018-12-16,10.4,53.2,197.0,16.0
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2019-02-07,7.8,73.4,292.2,15.3
Dallas,2018-12-17,8.9,70.2,280.6,16.0
Dallas,2019-01-09,10.0,40.2,130.6,16.0
Dallas,2019-01-25,5.1,59.2,79.0,16.0
Dallas,2019-01-08,14.4,43.3,162.7,16.0
Dallas,2019-01-07,18.8,60.9,220.9,16.0
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2018-10-28,22.5,61.8,208.0,15.9
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2018-11-26,4.7,58.1,271.4,16.0
Dallas,2018-12-04,4.4,62.6,262.9,16.0
Dallas,2018-12-08,5.1,90.8,226.5,11.2
Dallas,2018-12-11,9.4,58.8,138.1,16.0
Dallas,2018-12-16,10.4,53.2,197.0,16.0
Dallas,2018-12-22,11.9,49.6,246.0,16.0
Dallas,2018-12-28,4.9,59.0,195.5,16.0
Dallas,2019-01-07,18.8,60.9,220.9,16.0
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2019-01-16,11.4,85.5,174.8,12.6
Dallas,2019-01-17,12.2,79.2,224.8,15.9
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2019-01-26,7.8,61.2,218.0,16.0
Dallas,2019-08-03,28.1,73.1,123.0,15.4
Dallas,2019-07-07,30.1,61.8,185.2,16.0
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2019-04-05,19.0,72.9,99.0,14.2
Dallas,2018-12-11,9.4,58.8,138.1,16.0
Dallas,2018-12-28,4.9,59.0,195.5,16.0
Dallas,2019-02-08,-0.3,50.2,40.2,16.0
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-09-05,30.7,48.0,130.0,15.9
Dallas,2019-09-25,30.1,56.1,168.4,16.0
Dallas,2019-07-23,28.2,46.4,28.6,16.0
Dallas,2019-05-20,26.5,70.5,142.2,14.6
Dallas,2019-08-19,32.4,52.7,163.5,16.0
Dallas,2019-02-20,7.6,71.3,241.3,15.7
Dallas,2019-02-16,3.4,85.0,119.9,10.8
Dallas,2019-02-23,14.0,59.4,229.9,11.8
Dallas,2019-08-18,32.1,54.3,164.3,16.0
Dallas,2019-02-10,4.4,94.4,130.2,7.6
Dallas,2019-09-08,31.3,42.6,160.7,16.0
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-05-16,25.4,55.5,170.8,16.0
Dallas,2019-07-17,30.8,59.9,176.4,16.0
Dallas,2019-09-26,29.4,57.0,150.9,16.0
Dallas,2019-09-10,29.2,57.5,156.6,16.0
Dallas,2019-07-30,31.9,53.9,186.3,16.0
Dallas,2019-04-28,22.8,69.9,170.3,15.6
Dallas,2019-04-09,22.5,50.8,231.0,16.0
Dallas,2019-02-17,7.5,70.1,172.0,12.5
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-08-13,32.9,51.5,144.5,16.0
Dallas,2019-05-07,24.0,74.9,143.7,15.4
Dallas,2019-09-03,30.4,53.5,90.2,16.0
Dallas,2019-02-17,7.5,70.1,172.0,12.5
Dallas,2019-05-28,26.6,67.8,174.6,15.8
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-04-10,24.9,45.3,159.8,16.0
Dallas,2019-03-03,2.4,79.1,196.5,12.0
Dallas,2019-09-05,30.7,48.0,130.0,15.9
Dallas,2019-09-23,29.4,63.8,151.7,15.9
Dallas,2019-07-08,29.5,63.6,188.0,16.0
Dallas,2019-04-29,23.5,69.1,162.0,15.9
Dallas,2019-03-24,21.5,72.1,194.5,15.8
Dallas,2019-01-28,10.2,55.3,181.5,16.0
Dallas,2019-02-20,7.6,71.3,241.3,15.7
Dallas,2019-03-04,-2.8,51.2,148.1,16.0
Dallas,2019-04-07,18.5,89.1,160.7,9.4
Dallas,2019-08-05,30.6,61.8,82.1,15.6
Dallas,2019-03-25,18.3,61.8,204.5,15.8
Dallas,2019-04-22,21.7,67.5,156.7,16.0
Dallas,2019-08-28,28.7,68.6,144.5,15.7
Dallas,2019-04-12,15.1,43.7,66.2,16.0
Dallas,2019-01-26,7.8,61.2,218.0,16.0
Dallas,2019-02-28,0.7,84.4,311.0,8.8
Dallas,2019-04-25,20.6,69.1,291.6,13.4
Dallas,2019-04-26,20.6,46.7,159.0,16.0
Dallas,2019-06-08,27.9,62.7,226.3,15.9
Dallas,2019-08-24,29.4,64.1,122.4,16.0
Dallas,2019-07-27,28.4,51.3,121.7,16.0
Dallas,2019-07-15,28.5,61.3,264.8,16.0
Dallas,2019-08-19,32.4,52.7,163.5,16.0
Dallas,2019-08-11,32.3,51.6,168.0,16.0
Dallas,2019-03-15,10.7,37.5,225.8,16.0
Dallas,2019-04-13,13.6,82.2,128.9,9.1
Dallas,2019-04-20,17.7,53.4,214.8,16.0
Dallas,2019-06-14,26.9,55.9,157.1,16.0
Dallas,2019-06-26,26.9,68.0,164.5,16.0
Dallas,2019-01-25,5.1,59.2,79.0,16.0
Dallas,2019-05-23,28.1,68.1,150.6,15.1
Dallas,2019-06-09,26.9,67.0,108.4,15.7
Dallas,2019-04-27,22.5,54.8,167.8,16.0
Dallas,2019-02-15,14.6,69.1,261.3,16.0
Dallas,2019-03-11,14.0,70.6,72.0,16.0
Dallas,2019-09-12,29.1,59.5,160.6,16.0
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-06-23,29.1,71.0,181.6,15.2
Dallas,2019-07-24,26.6,48.8,67.8,15.9
Dallas,2019-07-28,30.1,58.1,148.4,16.0
Dallas,2019-07-16,31.3,60.4,184.1,16.0
Dallas,2019-01-31,9.3,66.8,158.2,16.0
Dallas,2019-03-05,0.4,41.8,287.4,16.0
Dallas,2019-03-23,18.8,64.8,176.9,16.0
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-03-08,20.6,74.6,196.3,15.8
Dallas,2019-01-11,9.5,73.6,152.3,13.6
Dallas,2019-01-11,9.5,73.6,152.3,13.6
Dallas,2019-04-06,17.6,88.8,149.9,12.6
Dallas,2019-01-25,5.1,59.2,79.0,16.0
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2019-06-10,24.6,52.1,140.8,16.0
Dallas,2019-02-15,14.6,69.1,261.3,16.0
Dallas,2019-05-03,20.5,74.8,105.9,15.8
Dallas,2019-07-13,29.5,58.6,97.7,16.0
Dallas,2019-04-11,18.2,47.4,258.6,16.0
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-08-30,27.5,67.5,138.6,15.7
Dallas,2019-05-10,13.1,73.7,103.6,15.9
Dallas,2019-07-05,29.5,65.6,172.5,15.8
Dallas,2019-07-03,27.3,71.7,166.2,16.0
Dallas,2019-09-19,25.3,79.6,80.5,15.5
Dallas,2019-09-08,31.3,42.6,160.7,16.0
Dallas,2019-01-11,9.5,73.6,152.3,13.6
Dallas,2018-11-13,1.3,61.8,341.9,16.0
Dallas,2018-10-29,22.6,65.5,179.9,16.0
Dallas,2018-11-14,1.9,61.7,280.3,15.9
Dallas,2018-12-11,9.4,58.8,138.1,16.0
Dallas,2018-10-02,25.3,78.3,170.6,15.6
Dallas,2019-01-19,4.4,64.9,322.2,15.6
Dallas,2019-01-05,11.7,57.9,159.9,16.0
Dallas,2019-01-07,18.8,60.9,220.9,16.0
Dallas,2018-12-07,7.7,92.6,52.8,10.3
Dallas,2018-10-23,16.7,63.1,64.4,16.0
Dallas,2019-01-18,12.5,85.7,156.3,14.0
Dallas,2018-10-05,27.4,69.5,160.3,16.0
Dallas,2018-10-04,27.4,70.4,164.0,16.0
Dallas,2018-10-11,17.4,63.4,55.0,16.0
Dallas,2018-10-17,11.2,85.8,121.8,14.4
Dallas,2018-12-31,8.9,74.6,234.5,14.0
Dallas,2018-10-25,13.7,86.9,229.1,11.8
Dallas,2018-12-21,9.8,44.2,261.4,16.0
Dallas,2018-11-12,5.4,85.2,230.2,12.8
Dallas,2018-11-19,6.7,64.5,253.4,16.0
Dallas,2018-11-27,9.9,48.5,225.3,16.0
Dallas,2018-12-06,10.4,72.3,140.0,11.5
Dallas,2018-12-09,5.7,72.2,330.4,14.5
Dallas,2018-12-17,8.9,70.2,280.6,16.0
Dallas,2018-12-24,10.3,64.6,128.8,16.0
Dallas,2019-01-01,4.0,75.2,334.6,15.6
Dallas,2019-01-09,10.0,40.2,130.6,16.0
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2019-01-23,2.8,52.9,303.8,16.0
Dallas,2018-12-18,9.3,75.7,135.2,15.1
Dallas,2019-04-29,23.5,69.1,162.0,15.9
Dallas,2019-02-16,3.4,85.0,119.9,10.8
Dallas,2018-10-29,22.6,65.5,179.9,16.0
Dallas,2018-12-30,3.8,75.2,198.5,14.1
Dallas,2018-12-05,6.4,61.5,137.3,15.5
Dallas,2019-09-17,29.0,57.8,122.4,16.0
Dallas,2019-08-07,32.4,54.9,170.5,16.0
Dallas,2019-05-15,24.7,58.9,192.1,15.9
Dallas,2019-06-15,29.2,60.2,175.1,16.0
Dallas,2019-01-10,8.0,50.0,115.5,16.0
Dallas,2019-08-04,28.8,70.0,112.8,15.5
Dallas,2018-10-25,13.7,86.9,229.1,11.8
Dallas,2019-03-05,0.4,41.8,287.4,16.0
Dallas,2019-07-20,30.8,58.3,169.6,16.0
Dallas,2018-12-18,9.3,75.7,135.2,15.1
Dallas,2019-07-07,30.1,61.8,185.2,16.0
Dallas,2019-07-28,30.1,58.1,148.4,16.0
Dallas,2018-10-04,27.4,70.4,164.0,16.0
Dallas,2018-10-13,17.7,94.4,172.4,10.4
Dallas,2018-10-20,17.4,75.1,141.2,14.1
Dallas,2018-10-29,22.6,65.5,179.9,16.0
Dallas,2018-11-07,16.7,89.1,68.6,13.3
Dallas,2018-11-12,5.4,85.2,230.2,12.8
Dallas,2018-11-18,6.4,73.1,314.0,15.5
Dallas,2018-11-30,20.2,83.0,181.4,15.6
Dallas,2018-12-05,6.4,61.5,137.3,15.5
Dallas,2018-12-12,13.3,81.1,175.9,15.9
Dallas,2018-12-22,11.9,49.6,246.0,16.0
Dallas,2018-12-29,3.5,63.2,156.1,16.0
Dallas,2019-01-09,10.0,40.2,130.6,16.0
Dallas,2019-01-13,3.9,70.4,221.1,16.0
Dallas,2019-01-19,4.4,64.9,322.2,15.6
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-02-10,4.4,94.4,130.2,7.6
Dallas,2019-02-19,3.5,81.0,84.3,11.1
Dallas,2019-03-01,3.8,71.3,58.6,14.5
Dallas,2019-03-14,15.3,44.9,303.4,15.4
Dallas,2019-03-24,21.5,72.1,194.5,15.8
Dallas,2019-04-01,10.0,45.9,148.9,16.0
Dallas,2019-04-08,21.4,65.7,323.2,15.5
Dallas,2019-04-19,14.8,54.5,321.1,16.0
Dallas,2019-04-25,20.6,69.1,291.6,13.4
Dallas,2019-05-02,19.9,77.0,177.6,14.7
Dallas,2019-05-10,13.1,73.7,103.6,15.9
Dallas,2019-05-23,28.1,68.1,150.6,15.1
Dallas,2019-06-01,25.1,72.8,191.0,14.9
Dallas,2019-06-12,23.8,57.0,248.8,16.0
Dallas,2019-06-25,27.1,70.8,148.2,15.9
Dallas,2019-07-05,29.5,65.6,172.5,15.8
Dallas,2019-07-22,29.9,60.3,178.8,16.0
Dallas,2019-08-10,32.3,53.1,174.8,16.0
Dallas,2019-08-24,29.4,64.1,122.4,16.0
Dallas,2019-09-06,31.4,45.3,139.9,15.9
Dallas,2019-09-19,25.3,79.6,80.5,15.5
Dallas,2019-09-24,29.6,63.2,164.0,16.0
Dallas,2019-09-21,28.8,64.1,156.6,16.0
Dallas,2019-05-19,25.4,61.9,140.4,13.1
Dallas,2019-07-08,29.5,63.6,188.0,16.0
Dallas,2019-09-20,28.4,70.0,156.3,15.3
Dallas,2019-03-22,17.5,44.9,119.5,16.0
Dallas,2019-06-03,28.0,69.5,147.9,15.3
Dallas,2019-04-01,10.0,45.9,148.9,16.0
Dallas,2019-04-14,12.9,57.7,276.5,14.6
Dallas,2019-02-03,18.2,83.2,175.0,13.7
Dallas,2019-08-30,27.5,67.5,138.6,15.7
Dallas,2019-08-03,28.1,73.1,123.0,15.4
Dallas,2019-07-23,28.2,46.4,28.6,16.0
Dallas,2019-08-01,30.4,57.2,143.1,16.0
Dallas,2019-03-26,16.0,57.3,67.9,16.0
Dallas,2019-07-16,31.3,60.4,184.1,16.0
Dallas,2019-04-02,13.4,49.0,171.6,16.0
Dallas,2019-02-05,21.2,78.6,176.4,11.1
Dallas,2019-07-07,30.1,61.8,185.2,16.0
Dallas,2019-03-06,5.2,47.9,157.8,16.0
Dallas,2019-05-14,23.3,58.2,153.4,16.0
Dallas,2019-02-25,10.6,49.7,121.8,16.0
Dallas,2019-07-17,30.8,59.9,176.4,16.0
Dallas,2019-09-06,31.4,45.3,139.9,15.9
Dallas,2019-06-25,27.1,70.8,148.2,15.9
Dallas,2019-03-25,18.3,61.8,204.5,15.8
Dallas,2019-06-26,26.9,68.0,164.5,16.0
Dallas,2019-06-16,22.3,83.6,150.5,15.0
Dallas,2019-03-11,14.0,70.6,72.0,16.0
Dallas,2019-03-24,21.5,72.1,194.5,15.8
Dallas,2019-04-15,18.7,50.3,164.7,16.0
Dallas,2019-01-24,7.1,48.2,137.8,16.0
Dallas,2019-03-21,16.5,45.0,254.3,16.0
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-07-04,28.8,69.3,169.9,15.7
Dallas,2019-09-06,31.4,45.3,139.9,15.9
Dallas,2019-06-25,27.1,70.8,148.2,15.9
Dallas,2019-05-16,25.4,55.5,170.8,16.0
Dallas,2019-08-09,32.4,54.4,170.8,16.0
Dallas,2019-07-05,29.5,65.6,172.5,15.8
Dallas,2019-07-12,29.2,52.0,58.2,16.0
Dallas,2019-03-06,5.2,47.9,157.8,16.0
Dallas,2019-09-14,30.7,48.5,90.8,16.0
Dallas,2019-06-02,24.7,74.0,158.7,15.9
Dallas,2019-06-29,28.5,64.7,173.8,15.9
Dallas,2019-07-21,30.8,53.5,168.2,16.0
Dallas,2019-09-10,29.2,57.5,156.6,16.0
Dallas,2019-09-11,28.4,62.1,164.3,16.0
Dallas,2019-07-29,30.2,60.0,175.4,16.0
Dallas,2019-07-07,30.1,61.8,185.2,16.0
Dallas,2019-04-30,24.6,76.8,154.2,13.4
Dallas,2019-01-22,12.5,77.1,211.5,15.3
Dallas,2019-03-21,16.5,45.0,254.3,16.0
Dallas,2018-12-01,17.8,40.8,242.7,15.9
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2019-01-31,9.3,66.8,158.2,16.0
Dallas,2019-02-28,0.7,84.4,311.0,8.8
Dallas,2019-03-19,15.6,44.7,173.0,16.0
Dallas,2019-02-04,20.8,75.9,195.2,12.8
Dallas,2019-03-26,16.0,57.3,67.9,16.0
Dallas,2018-12-09,5.7,72.2,330.4,14.5
Dallas,2019-02-28,0.7,84.4,311.0,8.8
Dallas,2019-05-18,23.1,83.8,153.5,14.2
Dallas,2019-05-08,19.3,86.6,165.6,13.3
Dallas,2019-05-04,21.2,73.6,157.5,15.6
Dallas,2019-05-11,15.3,86.9,256.1,11.5
Dallas,2019-04-13,13.6,82.2,128.9,9.1
Dallas,2019-03-26,16.0,57.3,67.9,16.0
Dallas,2019-03-27,17.3,55.3,148.8,16.0
Dallas,2019-02-09,2.3,68.4,78.8,13.2
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-09-04,30.6,50.7,74.7,15.9
Dallas,2019-04-20,17.7,53.4,214.8,16.0
Dallas,2019-05-07,24.0,74.9,143.7,15.4
Dallas,2019-03-23,18.8,64.8,176.9,16.0
Dallas,2019-04-20,17.7,53.4,214.8,16.0
Dallas,2019-03-19,15.6,44.7,173.0,16.0
Dallas,2019-09-20,28.4,70.0,156.3,15.3
Dallas,2019-07-31,30.2,58.4,132.0,16.0
Dallas,2019-08-17,32.0,55.6,162.5,16.0
Dallas,2019-09-07,32.1,42.4,139.0,16.0
Dallas,2019-06-11,22.8,50.3,92.2,16.0
Dallas,2018-11-17,14.6,66.0,164.8,16.0
Dallas,2019-09-30,29.0,63.8,155.7,15.9
Dallas,2019-10-02,29.6,56.5,171.4,16.0
Dallas,2019-09-29,29.6,60.4,150.3,16.0
Dallas,2019-10-01,29.4,59.1,161.5,16.0
Dallas,2019-10-03,29.5,55.3,149.9,16.0
Dallas,2019-10-09,23.5,61.2,147.5,15.9
Dallas,2019-10-10,27.2,65.0,182.5,15.1
Dallas,2019-10-10,27.2,65.0,182.5,15.1
Dallas,2019-10-12,12.2,41.2,108.8,16.0
Dallas,2019-10-13,18.3,44.6,139.9,16.0
Dallas,2019-10-15,24.5,82.3,170.6,12.8
Dallas,2019-10-16,17.1,43.1,95.7,16.0
Dallas,2019-10-09,23.5,61.2,147.5,15.9
Dallas,2019-10-18,17.1,56.3,130.6,16.0
Dallas,2019-10-20,21.9,68.7,157.2,15.5
Dallas,2019-10-21,18.6,48.8,284.8,15.9
Dallas,2019-10-22,16.0,44.9,161.5,15.8
Dallas,2019-10-22,16.0,44.9,161.5,15.8
Dallas,2019-10-25,8.9,92.3,312.1,7.6
Dallas,2019-10-26,13.2,73.2,253.9,15.3
Dallas,2019-10-25,8.9,92.3,312.1,7.6
Dallas,2019-10-29,8.3,92.0,308.0,7.5
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-11-02,9.4,58.0,102.0,16.0
Dallas,2019-10-31,4.1,57.4,287.9,16.0
Dallas,2019-11-03,11.9,54.3,133.9,16.0
Dallas,2019-11-02,9.4,58.0,102.0,16.0
Dallas,2019-11-06,20.7,76.0,149.2,12.7
Dallas,2019-11-02,9.4,58.0,102.0,16.0
Dallas,2019-11-08,8.2,68.6,150.1,15.1
Dallas,2019-11-12,-1.0,50.3,255.7,16.0
Dallas,2019-11-13,2.5,51.1,145.6,16.0
Dallas,2019-11-14,8.5,52.1,180.3,16.0
Dallas,2019-11-16,10.1,53.6,145.0,16.0
Dallas,2019-11-17,12.2,56.5,219.7,15.7
Dallas,2019-11-19,18.2,45.9,173.9,15.9
Dallas,2019-11-19,18.2,45.9,173.9,15.9
Dallas,2019-11-21,20.6,82.3,181.8,15.3
Dallas,2019-11-20,19.7,71.7,159.5,13.5
Dallas,2019-11-24,12.7,55.0,228.0,16.0
Dallas,2019-11-26,19.0,67.2,189.3,14.7
Dallas,2019-11-27,9.7,41.8,196.3,16.0
Dallas,2019-11-29,12.5,92.1,118.8,5.6
Dallas,2019-11-27,9.7,41.8,196.3,16.0
Dallas,2019-12-02,8.6,47.3,237.2,16.0
Dallas,2019-12-04,13.3,50.1,195.3,15.8
Dallas,2019-12-02,8.6,47.3,237.2,16.0
Dallas,2019-12-08,15.7,67.2,171.3,15.8
Dallas,2019-12-07,10.8,62.7,216.3,16.0
Dallas,2019-12-10,4.6,68.3,81.6,15.0
Dallas,2019-12-11,6.0,69.9,130.0,15.2
Dallas,2019-12-12,8.5,63.7,150.7,16.0
Dallas,2019-12-13,10.7,72.5,189.1,15.5
Dallas,2019-12-17,4.4,58.4,335.9,16.0
Dallas,2019-12-19,8.0,39.8,156.0,16.0
Dallas,2019-12-18,6.7,46.4,241.1,16.0
Dallas,2019-12-22,8.4,75.5,281.5,14.7
Dallas,2019-12-20,7.6,60.0,130.4,15.7
Dallas,2019-12-23,9.4,66.3,142.8,12.1
Dallas,2019-12-25,15.2,59.6,162.9,16.0
Dallas,2019-12-25,15.2,59.6,162.9,16.0
Dallas,2019-12-28,16.6,87.2,176.0,12.3
Dallas,2019-12-24,13.2,51.3,154.9,16.0
Dallas,2019-12-29,9.5,65.6,278.1,16.0
Dallas,2020-01-01,10.1,47.7,147.9,16.0
Dallas,2020-01-03,11.0,66.2,319.5,14.5
Dallas,2020-01-04,9.1,52.2,159.6,16.0
Dallas,2020-01-06,10.9,53.8,308.6,16.0
